customer_id,amount_mean,amount_std,amount_max,amount_min,is_fraud_sum,transaction_id_count
1333,33517.454545454544,18520.704984588094,80732.14,708.88,5,44
1334,45935.28531914894,21268.850863681095,93848.28,10188.02,2,47
1335,85583.69904761904,30598.196969563647,169552.99,37689.86,1,42
1336,55924.37333333334,27788.79594325082,123259.08,17631.79,1,39
1337,49134.675652173915,26015.814405063462,99358.76,12142.93,0,23
1338,19553.62027027027,17584.947232031132,72164.52,217.12,4,37
1339,35149.6947826087,21658.413096684722,76889.62,116.44,2,23
1340,52458.54674418604,25044.858615908222,105399.34,15453.4,1,43
1341,81237.18407407409,33746.98987845289,147902.5,26757.79,0,27
1342,64445.00473684211,30675.5860041301,137037.26,13745.1,2,38
1343,67339.18380952382,32667.775010923913,126280.5,29645.6,1,21
1344,36909.2016,22881.737383352014,81717.47,1089.2,0,25
1345,98356.1266,41459.6097902989,180196.77,32883.41,4,50
1346,32082.716176470592,19450.97662220262,76502.03,935.45,2,34
1347,60135.510800000004,23314.91410923077,100318.88,19812.1,1,25
1348,109089.91000000002,40262.5371317342,177394.86,38563.12,0,41
1349,52362.2221875,24088.538019321986,107693.28,6078.24,3,32
1350,102626.44580645161,48118.29769120611,196418.23,32867.05,1,31
1351,105199.90096774194,40767.46543823546,191892.68,37238.97,2,31
1352,152188.34088235293,47879.8614705715,238930.78,66132.01,3,34
1353,90157.25414634147,36109.26168850444,182312.28,37407.93,3,41
1354,59200.651458333334,24628.257834975797,114016.3,19051.95,4,48
1355,74191.681,28888.911446345803,130340.69,28396.96,2,20
1356,58163.20229166667,23306.041423010873,105278.8,23150.44,4,48
1357,40060.618571428575,19569.00534141847,82669.04,10609.29,0,28
1358,24578.011739130434,21168.17651513026,105964.41,347.2,3,46
1359,105346.06,41043.61740192998,170711.71,45884.77,0,23
1360,46279.01275,25219.207486641244,125110.94,8083.0,4,40
1361,89339.78142857143,35419.737829781014,170815.99,22738.01,1,28
1362,50630.113191489356,22594.811930630956,108237.61,13507.41,0,47
1363,98299.81033333334,37414.89681447397,163485.23,43002.64,1,30
1364,120278.25904761904,41812.59790172562,194083.99,48525.07,1,21
1365,32223.333902439022,19780.67865636198,92516.29,935.4,1,41
1366,151717.55615384618,48410.12312599116,227293.88,54421.49,1,39
1367,54766.40837209302,29526.1528343192,130173.31,17072.31,4,43
1368,80156.83249999999,37579.52442009455,151411.83,38464.12,2,20
1369,55733.71833333333,27280.683223343633,118893.28,14299.86,3,48
1370,105322.74279999999,46143.79948134297,206255.54,49255.17,0,25
1371,86599.46742857143,27032.59151142228,143383.19,29903.74,4,35
1372,64133.11452380953,26603.00521674666,124913.96,22943.37,2,42
1373,16354.996551724136,18314.677316992682,84783.68,1474.64,5,29
1374,41886.56306122449,20614.893759996092,89938.8,2606.26,2,49
1375,69202.32888888888,32469.857002905836,153290.29,27502.27,3,36
1376,172627.70239130434,57003.97056883971,277633.2,62455.99,2,46
1377,43750.60384615385,21515.06753788152,124144.44,3010.28,4,39
1378,48524.31285714285,23574.635030790218,88485.73,13301.57,1,21
1379,45604.03888888889,25121.39575605164,113885.31,11616.03,4,45
1380,39614.647959183676,21951.59628734747,94553.67,420.36,1,49
1381,45781.67642857142,18881.160238300094,77219.86,12344.73,2,28
1382,58855.17833333334,30381.02685727446,141886.76,19344.05,1,24
1383,90436.94306122449,32350.341011359666,155208.44,31963.01,4,49
1384,73989.83948717949,30435.140581257634,123327.15,25318.96,3,39
1385,42091.49571428572,24573.71149623677,99838.72,973.19,5,49
1386,43384.06764705882,22120.72486283231,94999.68,4264.19,2,34
1387,25632.786666666667,14329.425314492311,68337.64,1600.66,4,42
1388,41620.10433333334,18478.112835581094,90621.72,17392.67,0,30
1389,56135.7193877551,27385.46747818589,127716.92,13067.59,4,49
1390,84037.44857142858,34644.03346937732,136534.27,21530.95,1,35
1391,56228.45318181818,27048.73383777095,115641.35,8760.08,1,22
1392,24341.311224489797,18737.971255955406,77652.21,1395.49,0,49
1393,40218.47375,23603.767178306825,102359.35,1025.21,1,32
1394,29114.44807692308,18743.997678324868,70910.9,2678.11,4,26
1395,56936.39772727273,24968.514040098846,111206.76,15236.76,2,44
1396,65002.83577777778,26747.446884315174,123904.59,27339.45,1,45
1397,35795.69689655172,21943.249527827153,92964.66,2775.83,1,29
1398,43787.31971428571,28891.947891569507,119196.33,10510.88,0,35
1399,29889.927317073172,21377.16407618958,92058.68,1066.09,1,41
1400,53251.37756097561,22502.873358596542,103209.05,17549.71,1,41
1401,106433.82032258065,41971.477311747985,170466.25,42380.23,1,31
1402,44131.403023255814,23116.67583950347,98162.54,9429.31,4,43
1403,34986.30772727273,22852.589733307803,83193.91,235.1,2,22
1404,45095.355,19235.345107036683,80875.01,17084.58,2,24
1405,62247.582916666666,21368.684799782724,105745.05,26212.5,3,24
1406,49610.604,24938.21018215796,109139.76,17705.11,2,30
1407,82402.68225806451,30705.528526720365,145896.86,32271.7,3,31
1408,116308.7003030303,50914.09523246538,217707.22,48685.51,0,33
1409,84096.07574999999,38551.36380427724,161421.56,25617.78,1,40
1410,16525.74,15177.250647879142,56079.0,158.95,2,24
1411,69379.1552,31054.476087437615,129528.62,24542.44,1,25
1412,32668.863541666666,18522.043863848205,67189.09,1719.61,2,48
1413,90394.63699999999,38351.96124140679,168669.41,26246.12,2,50
1414,107647.0095,35495.38765809194,165309.09,37834.35,1,20
1415,70865.22217391305,29400.593234429343,131694.9,33109.1,2,23
1416,20843.311025641025,18474.24481973724,91123.62,573.33,5,39
1417,100254.29444444444,36553.048716869285,181767.26,34594.58,0,36
1418,54876.7492,25354.0958557388,125431.23,10669.95,3,50
1419,164784.96785714285,59510.69119333397,299703.74,67843.72,0,28
1420,105245.535,44392.17622219915,213943.63,39714.71,3,44
1421,28340.805416666666,16981.807288872526,79147.88,708.69,3,48
1422,63474.561,28783.854547608877,116469.2,19827.78,2,20
1423,42374.69391304348,26259.77923890117,96481.77,7715.32,1,23
1424,35317.494864864864,24095.497348691937,108263.86,198.46,3,37
1425,38479.17842105263,23418.571361292485,97887.8,2033.3,2,38
1426,63638.74064516129,29947.15583446714,129580.96,11440.81,1,31
1427,36448.83285714286,16799.565708385053,77319.74,4253.76,2,28
1428,72217.76551020407,26217.860934503384,123049.06,23838.85,5,49
1429,38764.181794871794,22490.624028292073,95825.61,2720.71,1,39
1430,92170.45714285715,37606.139344992655,164707.42,35174.76,2,49
1431,46105.81535714286,25711.38206001719,119432.53,19553.04,1,28
1432,39246.04578947368,21195.661952832204,90817.02,8456.45,1,38
1433,64896.0331707317,29761.616591833812,150604.22,18739.46,2,41
1434,31359.99317073171,18795.037411534257,83258.92,518.32,3,41
1435,102694.67857142857,47853.05398739773,185533.45,33937.05,0,21
1436,50841.45705882353,24387.153359779477,118001.05,10499.09,2,34
1437,17792.418222222223,13458.763174361577,53303.98,6.52,4,45
1438,43304.3675,19663.628151590987,79815.49,10370.62,1,28
1439,29891.426153846158,16898.699581962483,73225.29,785.89,3,39
1440,65180.46935483871,32878.38560432856,132908.17,14742.88,1,31
1441,13606.445416666667,10728.720541388944,44220.43,96.64,0,48
1442,52977.397,22353.377256406995,86484.42,5078.62,0,20
1443,14699.733214285714,11556.48456073586,40657.09,470.57,3,28
1444,71646.68636363637,31055.061224931098,139461.35,23721.11,1,44
1445,51303.43875,22774.499351880822,100932.37,12586.69,0,24
1446,24077.246470588234,13423.427692110103,58726.71,329.76,1,34
1447,90883.87742857143,34307.09964740881,192329.92,28323.19,1,35
1448,131338.96914893616,51451.26377330382,264107.52,55843.72,0,47
1449,22363.0088372093,14294.09995268714,62329.45,1345.21,3,43
1450,60770.97022727272,25090.06741694081,142329.99,18244.5,5,44
1451,53047.0246875,22563.567321236842,111245.97,12764.79,3,32
1452,53184.50129032258,28426.537341043575,126301.25,11291.63,4,31
1453,29277.279333333336,19319.089262747868,91906.38,1521.36,2,45
1454,33159.439361702134,19076.53119693962,81868.94,1932.11,4,47
1455,70538.64153846154,34744.50015134352,141997.64,22892.39,1,26
1456,49702.409999999996,23969.293195765495,103008.64,19649.04,0,21
1457,59203.61782608696,27783.39378991146,113337.12,8312.5,1,23
1458,127717.36243243243,49267.01071749248,216478.57,39281.55,2,37
1459,69128.27833333334,29110.82144801419,134398.13,17921.71,1,48
1460,85572.86115384616,38780.550423739405,168125.8,23964.69,1,26
1461,55817.2765,27061.36610677709,117795.84,20095.64,0,20
1462,59975.9075862069,23205.45263586474,104582.66,19609.09,2,29
1463,57957.517755102046,24887.800962867354,119781.14,16673.27,2,49
1464,53065.63341463414,25679.126178551287,126741.17,15558.2,3,41
1465,123351.896875,52414.83024858176,205010.62,39961.25,2,32
1466,73169.21674418604,34348.65994377293,161132.5,17838.62,2,43
1467,51282.117441860464,26815.01698852681,112989.5,8773.62,5,43
1468,123003.56472222222,52781.36558821275,230731.19,37804.65,2,36
1469,46242.87179999999,23410.086572964672,102102.22,14046.82,2,50
1470,19333.794137931036,12332.622704832935,45765.45,394.6,2,29
1471,76712.67310344828,32727.628071933697,161447.9,29895.74,1,29
1472,76459.55952380953,25320.089825075163,125456.58,32707.86,1,21
1473,49118.92428571429,24502.270231104212,94941.92,7129.77,1,21
1474,25977.641333333337,18530.577053552668,73995.68,1825.97,4,45
1475,26188.02219512195,20284.431246025666,87420.12,874.69,2,41
1476,105579.42186046511,40624.64956949621,203917.71,46501.66,2,43
1477,102380.19651162792,44477.69505004598,191139.36,23598.88,2,43
1478,65403.556666666664,32504.89106640728,124000.29,11128.77,1,21
1479,76423.13042553191,29306.814720841918,169400.23,14704.58,3,47
1480,50837.06952380952,31141.031081900368,108383.82,9251.15,0,21
1481,30645.008974358978,22969.74177285468,104910.76,63.98,1,39
1482,37403.88136363636,21059.569474657885,100594.61,1099.44,1,44
1483,80876.045,36143.06305640656,187047.33,25258.29,0,46
1484,56864.67125,28223.660314578236,132868.86,15403.68,2,40
1485,18110.40515151515,13345.163217107707,45309.91,1022.21,1,33
1486,15815.543461538462,13013.222077273851,44253.32,349.72,5,26
1487,45065.96937499999,21489.69332011921,97962.55,13966.98,4,48
1488,78477.76825,36224.16887702031,168317.42,25903.02,1,40
1489,65383.8844117647,22917.66462659108,123415.85,15008.79,2,34
1490,73949.73854166667,34164.581217060135,184921.99,21807.89,0,48
1491,97818.64911111111,43716.60096289544,197187.55,30202.52,1,45
1492,88564.46949999999,31209.857902114247,154294.9,30787.08,1,20
1493,14202.9259375,11268.246063360142,43053.96,454.99,1,32
1494,52578.32714285714,27391.657161540083,117850.85,10850.5,3,49
1495,48438.60041666666,20845.188620944453,90670.97,11015.14,2,24
1496,107521.76096774192,45929.878858091666,225860.14,35972.6,1,31
1497,54778.07216216216,28255.891663059512,145844.29,3986.81,3,37
1498,39755.823684210525,21256.309390354232,78102.56,5637.79,3,38
1499,35254.015625,18866.419346733317,91972.09,10037.29,0,32
1500,65167.414249999994,29132.483505684224,122660.72,25184.21,3,40
1501,16295.435,13826.054948283207,50226.55,579.23,1,44
1502,78799.68192307692,33806.25252601146,147813.44,26264.72,1,26
1503,47013.91025,20854.988752940488,94132.57,10029.22,3,40
1504,29516.24380952381,21447.715209103153,107564.65,5813.91,0,21
1505,70302.1745,27864.60804756201,119466.62,19031.0,2,20
1506,91424.50978723404,37231.086914539424,161920.95,23314.05,3,47
1507,20152.699,13768.305090369906,55834.98,554.74,0,30
1508,72735.23434782609,30398.52537132971,137572.85,23508.27,2,46
1509,16691.92619047619,15974.827291004269,59710.28,768.02,1,21
1510,69448.05333333333,25810.94713466561,123361.06,18145.47,3,36
1511,75534.0662,33731.05312869403,148360.07,23469.19,1,50
1512,55230.525128205125,20989.191350422905,105144.48,24927.12,2,39
1513,19446.140217391305,15646.819873512175,68798.78,1090.19,6,46
1514,66101.44409090909,27892.435986754313,132473.02,24790.69,1,22
1515,44272.44157894737,23642.793406710352,108339.33,18090.81,2,38
1516,15331.9152,13960.43295641833,59191.73,665.52,1,25
1517,47162.51375,27686.590082252183,105682.75,12410.75,4,40
1518,66668.13979166666,31885.104404227954,133859.39,19283.81,3,48
1519,57744.31481481482,26464.213239126613,119878.17,22975.34,2,27
1520,32494.54542857143,19664.97797183827,82843.75,100.06,2,35
1521,80700.746,31512.834892213064,153291.55,29939.33,2,50
1522,46530.68025,23582.40082511592,110853.18,8736.07,1,40
1523,27256.342142857142,17991.83231450879,65094.52,2938.64,0,28
1524,76782.50022727273,28666.6628972685,133360.84,37272.58,1,44
1525,101514.44823529411,40568.4837308496,204964.55,38684.82,2,34
1526,14113.36515151515,8966.53191723747,41467.38,174.6,1,33
1527,43865.98488888889,23890.592229274782,124176.28,7765.01,6,45
1528,72257.23756097561,32298.633014526153,155164.36,22684.89,3,41
1529,46833.226500000004,22935.049779496832,103351.18,7360.43,1,40
1530,24550.365,17202.40391156991,70191.94,391.56,2,48
1531,61925.18571428572,29693.840665335945,128406.97,14517.83,2,49
1532,46292.84520833333,20638.433687086428,97145.1,10836.6,2,48
1533,28165.37243902439,22300.43325045287,100578.19,1797.5,4,41
1534,98157.82795918368,37452.61993067791,201365.91,42233.37,0,49
1535,87902.92375,33809.89322244212,146536.34,42512.94,1,24
1536,44401.82829268293,22668.7647096379,100015.19,6836.41,0,41
1537,100638.4295744681,34590.91990223302,192946.01,43250.71,4,47
1538,69471.12139534885,31891.021992480262,136703.42,17713.45,0,43
1539,93695.1314893617,31769.911674284715,195405.1,37899.97,2,47
1540,64358.52666666667,24203.65714433809,135169.4,21640.42,1,45
1541,95758.52916666666,33689.14851092045,166987.2,32202.89,2,36
1542,11989.688750000001,11953.307256940236,42463.15,435.3,3,24
1543,60175.1418,27651.261779543434,138760.99,23369.56,5,50
1544,88570.45965517241,30100.589967487405,153076.82,34607.67,1,29
1545,15864.407000000001,13692.442683734664,47890.2,62.09,1,20
1546,24208.021219512197,16733.13930084941,65818.49,235.72,3,41
1547,73312.87476190476,32257.806272321446,154972.3,15747.07,0,42
1548,61692.674666666666,32486.845942220843,143157.76,23277.7,1,30
1549,101499.7535,34344.784764152275,172832.75,35668.86,4,40
1550,63827.60433333333,31768.96588412505,139430.61,16940.68,0,30
1551,50716.35075,29033.984806937264,132691.34,10373.46,0,40
1552,126624.21473684211,54996.6451762138,246102.52,50881.98,1,38
1553,39010.300697674415,18228.919637192466,80625.95,8173.92,3,43
1554,33423.68653846154,19974.450011103672,70487.78,123.98,3,26
1555,21845.29864864865,15209.739650090654,66160.85,72.59,1,37
1556,27540.448484848486,19446.939114221022,70384.49,728.36,3,33
1557,38335.40111111111,23893.416553275358,110440.35,2799.05,1,45
1558,67584.33633333334,25747.896112741204,121712.91,27135.43,2,30
1559,50495.60179487179,27202.230914549604,101779.01,4848.05,3,39
1560,134360.65083333335,52436.12878774759,228425.94,54947.07,1,24
1561,41121.375238095236,25320.55274947224,118828.21,7151.16,2,21
1562,61189.618709677416,31924.16675905415,136421.71,11511.6,4,31
1563,71278.73229166666,29571.973684870354,160898.02,23250.46,2,48
1564,23131.333333333332,14594.066982437897,52348.31,1091.6,1,24
1565,53460.015666666666,32537.08987875483,162629.07,13993.37,3,30
1566,54251.6,28335.542170464618,123889.66,9738.94,1,20
1567,27420.7396875,15668.328788035145,72804.49,1275.96,3,32
1568,70519.03625,27249.489938214785,120669.89,15703.65,0,32
1569,57178.69976190476,25594.762341322737,119647.65,13524.7,5,42
1570,69410.4306451613,26606.413961115708,119527.29,24437.49,3,31
1571,25348.44916666667,15758.930512496834,83998.05,7284.15,2,24
1572,41940.085681818186,23149.683231388695,99839.21,9191.36,3,44
1573,88688.51166666667,34823.679430833494,162178.28,25457.5,2,30
1574,28612.34770833333,16922.113783065328,73666.71,1116.44,1,48
1575,35415.496666666666,17534.882668525708,67264.15,8035.86,2,21
1576,71925.55925,28250.656601253006,134493.73,24916.06,1,40
1577,18116.261333333332,14094.38541782207,59873.25,972.52,2,30
1578,20883.280606060605,14151.802736472511,70957.0,1997.94,2,33
1579,34396.40025,20475.532293353986,80023.96,4224.15,5,40
1580,99761.11638888888,43819.06237049697,200036.97,33398.2,2,36
1581,44176.80285714286,21375.646959385143,86492.19,12104.2,1,21
1582,36578.65181818182,24109.36550225632,90132.33,4402.79,1,44
1583,15346.004081632653,14276.98963478645,58531.01,825.25,5,49
1584,49893.880227272726,26359.777646219132,115939.27,15788.43,3,44
1585,43093.722916666666,21384.589782028324,85421.59,2501.25,1,24
1586,47222.31933333333,26406.01026870195,117924.45,9577.15,3,45
1587,37950.27217391304,20666.648245342854,90455.55,8484.9,3,46
1588,29991.191333333332,21075.89347514665,82625.98,767.75,2,30
1589,25129.69652173913,20138.733761859698,87495.08,872.08,4,46
1590,96254.66466666666,44549.69013116916,207422.8,33248.41,0,30
1591,93191.32113636364,36594.08111928582,186427.43,38273.77,2,44
1592,28886.564814814814,16893.65941308235,63561.53,4155.85,3,27
1593,61920.2980952381,24707.72937278784,144148.13,15189.55,1,42
1594,44883.71571428571,22650.405642526122,119479.12,8643.67,3,49
1595,134654.3468181818,42542.198483470886,204516.48,53605.9,1,22
1596,65012.975,28413.476192551174,142054.15,19948.25,2,44
1597,85853.06190476191,32561.36197441118,163527.85,34166.45,0,42
1598,13584.175454545453,10521.145221204919,36890.38,68.58,2,22
1599,28524.080454545456,20913.951225689536,82752.47,329.63,2,44
1600,68072.446,30361.58892540357,123197.88,21248.85,1,45
1601,76637.51454545454,34710.729593875985,129446.11,18501.38,3,22
1602,96155.04510638298,37546.73314544179,218470.35,42219.99,2,47
1603,26154.22129032258,16622.967247705354,69898.32,1135.19,3,31
1604,53555.57371428572,25434.847006834836,124847.11,14173.68,1,35
1605,93167.99392857144,34139.271091390765,160440.71,37700.7,2,28
1606,50210.57707317073,28485.88754913696,122176.05,11750.35,1,41
1607,151902.9407142857,58039.988530203766,257081.91,56099.39,0,28
1608,121052.80399999999,53981.52523577598,268221.24,41532.2,1,35
1609,20267.75825,15493.666996109334,63633.32,881.53,1,40
1610,61226.07677419355,26524.580009041976,120436.58,10074.78,1,31
1611,41987.2234375,27186.3227046255,106518.23,417.14,4,32
1612,123738.83853658536,48135.15915951892,239192.23,50806.54,1,41
1613,43991.41395348837,24152.71792915429,97117.87,2285.87,5,43
1614,53038.67166666667,24739.937341577825,108189.87,12686.94,4,48
1615,76392.7826923077,40835.43200375219,140235.2,19887.86,1,26
1616,20182.216500000002,15821.392455640982,54415.86,1478.01,0,20
1617,57688.52419354839,32464.47655276095,131534.72,14164.41,2,31
1618,29473.37,23234.25183915128,93347.81,3585.9,2,22
1619,50415.50193548387,24533.952431987585,117443.66,15396.27,1,31
1620,85032.76813953488,31827.03300873648,141753.97,26876.38,3,43
1621,114951.16560975609,42417.559626471615,209875.36,48879.89,1,41
1622,34246.41259259259,20326.483408429656,71629.91,4.69,1,27
1623,69981.61111111111,26280.98125283881,147344.32,21278.31,2,45
1624,53539.67250000001,26910.9986381169,121271.86,9837.8,2,48
1625,34587.177500000005,26880.437274719807,86429.89,387.15,1,20
1626,81234.97750000001,31349.32868358493,134304.78,29254.48,3,20
1627,111016.67523809525,33759.140714929286,159359.0,33928.07,0,21
1628,70742.27540540541,31380.76621200393,134135.0,30326.55,5,37
1629,27304.80088888889,19902.83034151548,82285.52,3432.6,4,45
1630,145332.30970588236,51661.100653023525,247320.15,60132.18,2,34
1631,56236.763928571425,22223.200065998317,92653.74,14849.24,1,28
1632,51134.73755102041,25074.98790323134,120945.4,13148.64,2,49
1633,130160.32128205129,51223.7453240525,225922.64,50485.39,0,39
1634,33735.193529411765,19807.207204810176,77310.83,597.89,3,34
1635,84207.95999999999,29089.641153709,138781.15,37021.69,2,21
1636,41156.860625,18990.962922069342,78107.94,5675.9,1,32
1637,109620.8174074074,40301.18402800093,200989.07,42695.59,1,27
1638,59335.72222222222,26179.625242143255,134463.42,21569.37,0,27
1639,91922.71040816327,35615.64776196593,188134.2,29627.02,4,49
1640,75617.58066666666,31717.867489273893,138222.71,22743.71,3,45
1641,43798.05127659575,25005.737017026153,107594.97,3035.95,3,47
1642,22190.424285714285,19979.50142614868,70234.62,360.55,2,28
1643,35085.41951219512,24101.51573754066,113267.05,384.2,3,41
1644,51418.15791666667,22408.917023144073,92126.58,11736.47,1,24
1645,38387.43676470588,18370.00250333064,74767.85,3982.19,2,34
1646,33018.93916666667,20713.418789436833,77540.69,2058.79,3,48
1647,97611.90647058823,39829.161930899776,178989.15,24505.92,2,34
1648,23482.68,15138.496110167436,71071.88,4437.68,1,23
1649,63947.19466666666,24788.66202202711,114600.06,21073.93,3,45
1650,44117.685172413796,23653.933955116765,92024.45,13941.51,2,29
1651,43695.40041666667,24702.702918702864,95549.73,7341.3,0,24
1652,40228.5198,22458.382012861897,102047.5,67.26,4,50
1653,123359.3974074074,44624.75457604105,220724.29,49027.89,1,27
1654,85401.46234042553,37442.53644771099,161042.91,27201.62,3,47
1655,93548.24733333333,38882.69207995923,166138.95,34260.55,0,45
1656,41943.02695652174,23456.952737466956,81078.65,499.31,0,23
1657,68842.54833333332,31269.32935620811,136718.69,24953.95,1,48
1658,62467.70818181818,30586.427918314424,123182.95,19034.51,2,22
1659,41692.437058823525,21084.76209857791,105532.39,11714.71,1,34
1660,163604.84903225806,53803.35183612557,282950.64,75828.22,0,31
1661,45723.48360000001,22340.813605196297,98240.12,12024.56,1,25
1662,21357.736363636363,22973.126882485478,104796.21,1258.9,0,22
1663,106113.55677419354,42582.1567839138,228125.34,39443.01,2,31
1664,55747.115,32365.702510878153,117943.01,5254.39,0,22
1665,50722.95266666667,27963.87871422062,99899.88,2037.37,2,30
1666,41540.70483870968,17849.486066762234,90508.56,12295.39,4,31
1667,131519.77090909093,49066.63846603148,206980.07,37353.07,4,33
1668,46906.258043478265,23014.151897548178,106938.83,2334.25,2,46
1669,29251.235625,20225.65255014037,73001.42,9.9,8,32
1670,115376.39621621622,47187.901543275446,221150.15,46828.24,2,37
1671,69202.34846153847,30602.593731905232,149340.98,23508.23,1,26
1672,48127.59195652174,22539.771953538842,108784.34,9525.67,0,46
1673,51134.600000000006,26170.03304884367,98782.85,14522.81,1,21
1674,95175.06186046512,40542.97860444156,176320.44,19450.53,3,43
1675,75452.91694444444,30279.390744865188,138618.37,18203.27,2,36
1676,40396.748918918915,21117.737603793958,96989.5,11460.9,1,37
1677,70882.82583333334,27686.878839785077,133338.47,32875.73,1,24
1678,46346.60652173913,29439.97094099613,104334.35,1643.07,0,23
1679,21174.67975609756,12875.247106621391,50878.93,1407.67,4,41
1680,53208.853461538456,24562.139430558724,90163.34,16238.69,3,26
1681,15688.6621875,16339.80631818993,58688.23,1128.03,3,32
1682,16147.774468085106,13597.307920376355,51487.8,407.02,4,47
1683,72751.266,34220.97466664089,141480.23,21210.85,3,35
1684,48997.22666666666,25454.98873734688,123003.48,10823.35,1,48
1685,80802.7547826087,30357.23333910371,146299.17,28243.3,2,23
1686,33538.75404255319,19568.372240513258,82447.62,1741.12,2,47
1687,151601.45807692307,67610.92722011193,289385.94,57635.52,1,26
1688,14918.205357142857,11697.400291264623,50083.83,175.53,3,28
1689,41062.98757575758,24216.8758140976,91923.51,5151.35,2,33
1690,53027.87185185185,28759.836791898233,111357.93,9930.29,3,27
1691,168021.26864864863,63065.44433335564,308499.16,56044.74,6,37
1692,89247.43421052632,34535.97038392444,177010.22,26422.58,3,38
1693,64925.63620689655,27202.861306850402,120471.32,24858.86,4,29
1694,37856.508,17893.505898647494,74415.79,10698.68,1,20
1695,90065.1075862069,34781.15815873133,156230.84,30499.57,0,29
1696,16797.601025641023,14675.56781520167,68213.55,653.11,2,39
1697,56823.74941176471,27583.89139275927,143574.8,23114.51,0,34
1698,62313.95860465117,28169.56962789402,129169.6,16611.37,2,43
1699,112922.11872340426,41938.53377051056,213556.94,41905.25,4,47
1700,99551.95961538462,47390.079227707945,178982.89,33434.0,2,26
1701,74893.10216216216,38933.12823326971,158768.33,22646.17,0,37
1702,65968.70739130434,24346.37140945185,105394.96,20352.4,1,23
1703,29203.4244,20659.52883188653,89228.76,5094.89,3,25
1704,76908.04510204082,36598.160913094514,176659.91,19330.49,2,49
1705,87276.49208333333,36815.39312014311,163141.54,27638.28,2,48
1706,36817.660454545454,15908.732049445129,76355.54,19755.86,2,22
1707,81803.26782608696,39896.687333404,193399.33,26147.29,0,23
1708,51330.2055,27643.626682316273,133597.97,12962.38,1,20
1709,83204.44918367348,32959.96806447481,163393.7,24451.77,0,49
1710,24815.001470588235,16209.33451241358,67691.96,417.04,1,34
1711,46217.25289473685,18683.93000271955,88828.69,17353.0,1,38
1712,77502.95357142857,37280.43822328781,164647.32,18897.95,3,42
1713,20794.117346938776,15375.809099155804,68606.21,885.96,1,49
1714,90416.02470588234,41019.200985169926,172872.33,33541.35,2,34
1715,85511.47666666667,33272.644615772806,156329.82,39890.72,0,27
1716,101187.8107142857,42415.24471335239,222593.97,38958.93,1,42
1717,67809.6896969697,28615.229683542915,117574.07,23964.97,2,33
1718,163420.99884615385,59906.70755965315,265486.71,69509.0,4,26
1719,43557.11076923076,22059.22266871758,80024.48,3890.37,3,26
1720,33517.56518518519,19618.151127044875,73741.56,3816.0,1,27
1721,56380.89307692308,28679.203871690825,130732.9,16390.68,2,39
1722,105755.9609375,44316.33215351084,179916.12,25901.13,3,32
1723,51247.813548387094,28138.7497003433,102113.53,10541.02,0,31
1724,37078.32625,21150.454607856016,81156.98,10446.0,3,40
1725,50178.299302325584,24736.620063877384,114564.25,1599.28,3,43
1726,31406.685333333335,19888.637135224886,91370.97,3200.73,3,30
1727,41009.8655,21721.211269957366,89088.2,9369.58,0,40
1728,24279.107631578947,16577.446134639617,56388.92,1588.74,4,38
1729,80379.09479999999,33306.617885936364,148418.76,31715.18,2,25
1730,35013.81727272727,19998.090535159456,81577.07,10063.51,0,44
1731,151143.32,73110.37018303193,337819.44,68283.51,3,23
1732,82963.05525,34129.08442104182,148309.67,33568.85,4,40
1733,35051.36,19421.845726921587,82206.87,8041.64,1,46
1734,48479.58135135135,21180.646491748754,110781.6,19366.16,5,37
1735,45429.794583333336,26188.53434688863,104986.76,3378.78,2,48
1736,56376.430512820516,28397.184606549694,115231.99,15516.49,1,39
1737,43432.71727272728,24849.2871362257,99185.06,3160.24,2,22
1738,28131.6365625,21118.99296762065,89007.93,1247.3,1,32
1739,34468.40535714286,25977.872244058657,129706.04,5277.19,1,28
1740,141290.36041666666,60167.307944781736,231180.35,48250.26,0,24
1741,18810.836046511628,15750.65449979795,52565.94,54.68,2,43
1742,50327.24166666667,24850.85551809474,97524.87,12851.65,3,36
1743,35563.03945945946,24871.56415572086,117475.31,2715.48,1,37
1744,114936.45075,45746.743274035136,213229.1,27630.61,3,40
1745,17723.90906976744,12437.005295348543,57645.41,682.13,3,43
1746,43419.78444444445,21332.918799829222,86406.83,11817.39,2,45
1747,61163.43516129032,32831.37491193902,166810.36,17407.9,3,31
1748,95279.8572413793,43816.561474162845,211287.38,41576.0,1,29
1749,78398.43766666666,32426.274682260337,132874.56,20837.95,2,30
1750,47353.76479166667,24189.064762427213,120409.74,1837.7,4,48
1751,81747.4948,30122.802651177004,148035.47,22741.38,1,50
1752,52314.942307692305,25460.233056587884,115886.1,22136.8,0,26
1753,26542.46933333333,20977.233699915614,69001.48,774.79,1,30
1754,60657.353200000005,24654.121561136668,124488.87,23824.96,3,50
1755,59710.329230769225,30034.230172204072,134492.27,17381.48,3,39
1756,60807.907692307694,26018.95976738767,105744.09,21496.87,3,26
1757,39829.9735483871,17951.624985991017,81949.01,5649.44,1,31
1758,79560.69545454546,35161.0153265266,134547.39,28453.58,3,33
1759,46586.29810810811,27092.127659126145,105887.07,8554.5,4,37
1760,25816.508717948716,16081.568317184245,72925.04,324.06,0,39
1761,26224.966190476192,15098.31998265951,77378.24,9620.01,2,42
